image_name,image_kb,hex,r,g,b,chroma,model,temperature,status,response_raw,response_hex,response_r,response_g,response_b,error_cromatic,elapsed_seconds,executed_at,error_message
942A08.png,20.82,942A08,148,42,8,0.4550535687340216,gpt-4o,0.2,ok,```#9E2A00```,9E2A00,158,42,0,12.806248474865695,1.6398394107818604,2026-04-25T04:34:11,
942A08.png,20.82,942A08,148,42,8,0.4550535687340216,gpt-4o-mini,0.2,ok,#7C4C3A,7C4C3A,124,76,58,65.05382386916237,1.2401440143585205,2026-04-25T04:34:12,
9DD8C2.png,20.93,9DD8C2,157,216,194,0.1785957046226835,gpt-4o,0.2,ok,#9ADBC5,9ADBC5,154,219,197,5.196152422706632,1.68821120262146,2026-04-25T04:36:10,
9DD8C2.png,20.93,9DD8C2,157,216,194,0.1785957046226835,gpt-4o-mini,0.2,ok,#A0D3E8,A0D3E8,160,211,232,38.44476557348217,1.1764864921569824,2026-04-25T04:36:12,
B74262.png,20.95,B74262,183,66,98,0.37631676425082283,gpt-4o,0.2,ok,#C24E5C,C24E5C,194,78,92,17.349351572897472,1.33435320854187,2026-04-25T04:40:53,
B74262.png,20.95,B74262,183,66,98,0.37631676425082283,gpt-4o-mini,0.2,ok,#C76A8D,C76A8D,199,106,141,60.868711174132805,1.0707356929779053,2026-04-25T04:40:54,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-4o,0.2,ok,#7FFF00,7FFF00,127,255,0,30.23243291566195,2.1048879623413086,2026-04-25T04:32:08,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-4o-mini,0.2,ok,#A8D600,A8D600,168,214,0,35.24202037341219,1.4864833354949951,2026-04-25T04:32:09,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-4o,0.2,ok,#66FF00,66FF00,102,255,0,28.178005607210743,1.1011080741882324,2026-04-25T04:27:48,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,115.93963946813014,1.5415453910827637,2026-04-25T04:27:50,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-4o,0.2,ok,#3B0CF6,3B0CF6,59,12,246,32.66496594212215,2.6113734245300293,2026-04-25T04:15:03,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-4o-mini,0.2,ok,#5B3FD1,5B3FD1,91,63,209,62.32976816898969,1.8360679149627688,2026-04-25T04:15:05,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-4o,0.2,ok,#FF00FF,FF00FF,255,0,255,54.08326913195984,1.1699135303497314,2026-04-25T04:45:48,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-4o-mini,0.2,ok,#FF00FF,FF00FF,255,0,255,54.08326913195984,1.2897987365722656,2026-04-25T04:45:49,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-4o,0.2,ok,#C02C7A,C02C7A,192,44,122,24.392621835300936,1.3775365352630615,2026-04-25T04:40:51,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-4o-mini,0.2,ok,#D5006D,D5006D,213,0,109,41.916583830269374,1.026521921157837,2026-04-25T04:40:52,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-4o,0.2,ok,#00A651,00A651,0,166,81,29.27456233660889,1.7939939498901367,2026-04-25T04:07:48,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,112.0580206857144,1.2530615329742432,2026-04-25T04:07:50,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-4o,0.2,ok,#7FC6C6,7FC6C6,127,198,198,23.62202362203543,1.433283805847168,2026-04-25T04:26:42,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,0,178,178,110.6752004741803,1.07739520072937,2026-04-25T04:26:43,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-4o,0.2,ok,#9DAA38,9DAA38,157,170,56,20.92844953645635,2.1345553398132324,2026-04-25T04:33:30,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-4o-mini,0.2,ok,#A8A300,A8A300,168,163,0,49.33558553417604,1.2251837253570557,2026-04-25T04:33:31,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-4o,0.2,ok,#E97FEA,E97FEA,233,127,234,40.23679907746142,1.5379385948181152,2026-04-25T04:50:32,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-4o-mini,0.2,ok,#D5006D,D5006D,213,0,109,167.28717822953436,0.9332437515258788,2026-04-25T04:50:33,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-4o,0.2,ok,#F26C6C,F26C6C,242,108,108,31.921779399024736,1.5724546909332275,2026-04-25T04:48:29,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-4o-mini,0.2,ok,#FF6F61,FF6F61,255,111,97,38.41874542459709,1.080968141555786,2026-04-25T04:48:30,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-4o,0.2,ok,#7DA36D,7DA36D,125,163,109,35.22782990761707,1.7399475574493408,2026-04-25T04:23:06,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-4o-mini,0.2,ok,#A8D8A0,A8D8A0,168,216,160,110.13627921806692,1.0126547813415527,2026-04-25T04:23:07,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-4o,0.2,ok,#2C0A2C,2C0A2C,44,10,44,35.4400902933387,1.846816778182984,2026-04-25T04:15:55,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-4o-mini,0.2,ok,#1C1C1C,1C1C1C,28,28,28,39.74921382870358,1.3754918575286863,2026-04-25T04:15:56,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-4o,0.2,ok,#FF00FF,FF00FF,255,0,255,121.35073135337916,0.9815704822540284,2026-04-25T04:46:19,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-4o-mini,0.2,ok,#FF00FF,FF00FF,255,0,255,121.35073135337916,1.1496775150299072,2026-04-25T04:46:20,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-4o,0.2,ok,"```hex
9DB33F
```",9DB33F,157,179,63,18.97366596101028,1.6806535720825195,2026-04-25T04:33:12,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-4o-mini,0.2,ok,#A8B400,A8B400,168,180,0,61.40846847137616,1.0995559692382812,2026-04-25T04:33:13,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-4o,0.2,ok,#C79C9C,C79C9C,199,156,156,13.45362404707371,1.4429385662078855,2026-04-25T04:41:33,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-4o-mini,0.2,ok,#D6B2C4,D6B2C4,214,178,196,56.444663166680336,1.928293943405152,2026-04-25T04:41:35,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-4o,0.2,ok,#E07B7B,E07B7B,224,123,123,17.0,1.3770227432250977,2026-04-25T04:48:53,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-4o-mini,0.2,ok,#FF6F61,FF6F61,255,111,97,41.88078318274385,1.9685161113739007,2026-04-25T04:48:55,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-4o,0.2,ok,#3B1D1F,3B1D1F,59,29,31,42.59107887809371,1.594592809677124,2026-04-25T04:19:36,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-4o-mini,0.2,ok,#4B3D4D,4B3D4D,75,61,77,17.4928556845359,1.225130319595337,2026-04-25T04:19:38,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-4o,0.2,ok,#F09FC0,F09FC0,240,159,192,46.51881339845203,1.4505350589752195,2026-04-25T04:52:41,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-4o-mini,0.2,ok,#FF69B4,FF69B4,255,105,180,20.223748416156685,1.2572405338287354,2026-04-25T04:52:42,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-4o,0.2,ok,#4B42C4,4B42C4,75,66,196,15.297058540778355,0.969944715499878,2026-04-25T04:18:25,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-4o-mini,0.2,ok,#5B3FD8,5B3FD8,91,63,216,30.083217912982647,1.0789475440979004,2026-04-25T04:18:26,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-4o,0.2,ok,#66FF00,66FF00,102,255,0,34.68429039204925,1.1806917190551758,2026-04-25T04:21:58,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,90.21640649017228,0.8646395206451416,2026-04-25T04:21:59,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-4o,0.2,ok,#00C8C8,00C8C8,0,200,200,30.886890422961,3.212590456008911,2026-04-25T04:09:47,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,0,178,178,50.37856687124,1.4498474597930908,2026-04-25T04:09:49,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-4o,0.2,ok,#2A5C66,2A5C66,42,92,102,34.79942528261063,3.2038846015930176,2026-04-25T04:06:37,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-4o-mini,0.2,ok,#1F3A3D,1F3A3D,31,58,61,62.77738446287803,1.981671571731568,2026-04-25T04:06:39,
06711D.png,20.7,06711D,6,113,29,0.4355129262776506,gpt-4o,0.2,ok,#008000,008000,0,128,0,33.19638534539566,0.9873039722442628,2026-04-25T04:05:15,
06711D.png,20.7,06711D,6,113,29,0.4355129262776506,gpt-4o-mini,0.2,ok,#4CAF50,4CAF50,76,175,80,106.51291001564084,1.3187994956970217,2026-04-25T04:05:16,
E32FB1.png,21.06,E32FB1,227,47,177,0.6105874532468467,gpt-4o,0.2,ok,#FF00FF,FF00FF,255,0,255,95.2732911156112,2.864935874938965,2026-04-25T04:48:13,
E32FB1.png,21.06,E32FB1,227,47,177,0.6105874532468467,gpt-4o-mini,0.2,ok,#FF00FF,FF00FF,255,0,255,95.2732911156112,1.3679802417755127,2026-04-25T04:48:15,
