image_name,model,temperature,status,response_raw,response_hex,error_message,elapsed_seconds,executed_at
00F4D0.png,gpt-5,,ok,"{""r"": 33, ""g"": 216, ""b"": 199}",21D8C7,,4.847175598144531,2026-04-25T20:05:22
00F4D0.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,2.4788272380828857,2026-04-25T20:05:25
12878B.png,gpt-5,,ok,"{""r"": 21, ""g"": 129, ""b"": 133}",158185,,2.3568248748779297,2026-04-25T20:05:27
12878B.png,gpt-5-mini,,ok,"{""r"":24,""g"":164,""b"":147}",18A493,,3.186936378479004,2026-04-25T20:05:30
14A1DA.png,gpt-5,,ok,"{""r"": 63, ""g"": 169, ""b"": 207}",3FA9CF,,2.625229835510254,2026-04-25T20:05:33
14A1DA.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.3973228931427002,2026-04-25T20:05:34
2CF0BC.png,gpt-5,,ok,"{""r"": 74, ""g"": 219, ""b"": 190}",4ADBBE,,1.473743200302124,2026-04-25T20:05:36
2CF0BC.png,gpt-5-mini,,ok,"{""r"":22,""g"":222,""b"":188}",16DEBC,,1.2938127517700195,2026-04-25T20:05:37
31424E.png,gpt-5,,ok,"{""r"": 46, ""g"": 58, ""b"": 68}",2E3A44,,1.3802828788757324,2026-04-25T20:05:38
31424E.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.0119109153747559,2026-04-25T20:05:39
4B5F74.png,gpt-5,,ok,"{""r"": 86, ""g"": 100, ""b"": 117}",566475,,2.2980618476867676,2026-04-25T20:05:42
4B5F74.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.2378942966461182,2026-04-25T20:05:43
4C0894.png,gpt-5,,ok,"{""r"": 68, ""g"": 24, ""b"": 114}",441872,,2.639148712158203,2026-04-25T20:05:46
4C0894.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.238229513168335,2026-04-25T20:05:47
4C3D80.png,gpt-5,,ok,"{""r"": 86, ""g"": 65, ""b"": 126}",56417E,,1.813589334487915,2026-04-25T20:05:49
4C3D80.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,0.9493019580841064,2026-04-25T20:05:50
4C57A9.png,gpt-5,,ok,"{""r"": 97, ""g"": 101, ""b"": 159}",61659F,,1.9214997291564941,2026-04-25T20:05:52
4C57A9.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.0722615718841553,2026-04-25T20:05:53
4D9B2D.png,gpt-5,,ok,"{""r"": 103, ""g"": 163, ""b"": 60}",67A33C,,1.5688674449920654,2026-04-25T20:05:54
4D9B2D.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.477304220199585,2026-04-25T20:05:56
4F5365.png,gpt-5,,ok,"{""r"": 86, ""g"": 88, ""b"": 95}",56585F,,1.4886810779571533,2026-04-25T20:05:57
4F5365.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.078524112701416,2026-04-25T20:05:58
50FE84.png,gpt-5,,ok,"{""r"": 120, ""g"": 235, ""b"": 165}",78EBA5,,1.8625884056091309,2026-04-25T20:06:00
50FE84.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.2523655891418457,2026-04-25T20:06:01
57A19A.png,gpt-5,,ok,"{""r"": 103, ""g"": 154, ""b"": 144}",679A90,,2.1699445247650146,2026-04-25T20:06:04
57A19A.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.1161823272705078,2026-04-25T20:06:05
5FB654.png,gpt-5,,ok,"{""r"": 108, ""g"": 173, ""b"": 83}",6CAD53,,1.8979220390319824,2026-04-25T20:06:07
5FB654.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.3092219829559326,2026-04-25T20:06:08
6B1044.png,gpt-5,,ok,"{""r"": 128, ""g"": 40, ""b"": 80}",802850,,1.620983362197876,2026-04-25T20:06:10
6B1044.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.2682018280029297,2026-04-25T20:06:11
6C240A.png,gpt-5,,ok,"{""r"": 142, ""g"": 58, ""b"": 29}",8E3A1D,,2.593153238296509,2026-04-25T20:06:13
6C240A.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.2549302577972412,2026-04-25T20:06:15
72FF80.png,gpt-5,,ok,"{""r"": 144, ""g"": 236, ""b"": 162}",90ECA2,,1.6724519729614258,2026-04-25T20:06:16
72FF80.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.2059929370880127,2026-04-25T20:06:18
74FD88.png,gpt-5,,ok,"{""r"": 166, ""g"": 236, ""b"": 173}",A6ECAD,,1.7557330131530762,2026-04-25T20:06:19
74FD88.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.5089707374572754,2026-04-25T20:06:21
76FA7F.png,gpt-5,,ok,"{""r"": 160, ""g"": 230, ""b"": 170}",A0E6AA,,2.137237787246704,2026-04-25T20:06:23
76FA7F.png,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,,1.5531165599822998,2026-04-25T20:06:25
